"ID","Gene","TO_annotation","TO_ID"
"14349","GRMZM2G026459","chlorophyll content","TO:0000495"
"14350","GRMZM2G026459","chlorophyll-a content","TO:0000293"
"14351","GRMZM2G702378","biochemical trait","TO:0000277"
"14352","GRMZM2G702378","metabolite content related trait","TO:0000281"
"14353","GRMZM2G702378","phytochemical compound content","TO:0000674"
"14354","GRMZM2G702378","chlorophyll content","TO:0000495"
"14355","GRMZM2G702378","chlorophyll-a content","TO:0000293"
"14356","GRMZM2G026724","biochemical trait","TO:0000277"
"14357","GRMZM2G026724","metabolite content related trait","TO:0000281"
"14358","GRMZM2G026724","phytochemical compound content","TO:0000674"
"14359","GRMZM2G026724","chlorophyll content","TO:0000495"
"14360","GRMZM2G026724","chlorophyll-a content","TO:0000293"
"14361","GRMZM2G408458","biochemical trait","TO:0000277"
"14362","GRMZM2G408458","metabolite content related trait","TO:0000281"
"14363","GRMZM2G408458","phytochemical compound content","TO:0000674"
"14364","GRMZM2G408458","chlorophyll content","TO:0000495"
"14365","GRMZM2G408458","chlorophyll-b content","TO:0000295"
"14366","GRMZM2G069422","biochemical trait","TO:0000277"
"14367","GRMZM2G069422","metabolite content related trait","TO:0000281"
"14368","GRMZM2G069422","phytochemical compound content","TO:0000674"
"14369","GRMZM2G069422","chlorophyll content","TO:0000495"
"14370","GRMZM2G069422","chlorophyll-b content","TO:0000295"
"14371","GRMZM2G069365","biochemical trait","TO:0000277"
"14372","GRMZM2G069365","metabolite content related trait","TO:0000281"
"14373","GRMZM2G069365","phytochemical compound content","TO:0000674"
"14374","GRMZM2G069365","chlorophyll content","TO:0000495"
"14375","GRMZM2G069365","chlorophyll-b content","TO:0000295"
"14376","GRMZM2G068398","biochemical trait","TO:0000277"
"14377","GRMZM2G068398","metabolite content related trait","TO:0000281"
"14378","GRMZM2G068398","phytochemical compound content","TO:0000674"
"14379","GRMZM2G068398","chlorophyll content","TO:0000495"
"14380","GRMZM2G068398","chlorophyll-b content","TO:0000295"
"14381","GRMZM2G068331","biochemical trait","TO:0000277"
"14382","GRMZM2G068331","metabolite content related trait","TO:0000281"
"14383","GRMZM2G068331","phytochemical compound content","TO:0000674"
"14384","GRMZM2G068331","chlorophyll content","TO:0000495"
"14385","GRMZM2G068331","chlorophyll-b content","TO:0000295"
"14386","GRMZM2G074994","biochemical trait","TO:0000277"
"14387","GRMZM2G074994","mineral and ion content related trait","TO:0000465"
"14388","GRMZM2G074994","nitrogen content","TO:0020093"
"14389","GRMZM2G074994","nitrate content","TO:0020094"
"14390","GRMZM2G042198","biochemical trait","TO:0000277"
"14391","GRMZM2G042198","mineral and ion content related trait","TO:0000465"
"14392","GRMZM2G042198","nitrogen content","TO:0020093"
"14393","GRMZM2G042198","nitrate content","TO:0020094"
"14394","GRMZM2G343449","biochemical trait","TO:0000277"
"14395","GRMZM2G343449","mineral and ion content related trait","TO:0000465"
"14396","GRMZM2G343449","nitrogen content","TO:0020093"
"14397","GRMZM2G343449","nitrate content","TO:0020094"
"14398","GRMZM2G078077","biochemical trait","TO:0000277"
"14399","GRMZM2G078077","mineral and ion content related trait","TO:0000465"
"14400","GRMZM2G078077","nitrogen content","TO:0020093"
"14401","GRMZM2G078077","nitrate content","TO:0020094"
"14402","GRMZM2G078092","biochemical trait","TO:0000277"
"14403","GRMZM2G078092","mineral and ion content related trait","TO:0000465"
"14404","GRMZM2G078092","nitrogen content","TO:0020093"
"14405","GRMZM2G078092","nitrate content","TO:0020094"
"14406","GRMZM2G111521","biochemical trait","TO:0000277"
"14407","GRMZM2G111521","mineral and ion content related trait","TO:0000465"
"14408","GRMZM2G111521","nitrogen content","TO:0020093"
"14409","GRMZM2G111521","nitrate content","TO:0020094"
"14410","AC185623.4_FG012","biochemical trait","TO:0000277"
"14411","AC185623.4_FG012","mineral and ion content related trait","TO:0000465"
"14412","AC185623.4_FG012","nitrogen content","TO:0020093"
"14413","AC185623.4_FG012","nitrate content","TO:0020094"
"14414","GRMZM2G390099","biochemical trait","TO:0000277"
"14415","GRMZM2G390099","mineral and ion content related trait","TO:0000465"
"14416","GRMZM2G390099","nitrogen content","TO:0020093"
"14417","GRMZM2G390099","nitrate content","TO:0020094"
"14418","GRMZM2G091069","biochemical trait","TO:0000277"
"14419","GRMZM2G091069","mineral and ion content related trait","TO:0000465"
"14420","GRMZM2G091069","nitrogen content","TO:0020093"
"14421","GRMZM2G091069","nitrate content","TO:0020094"
"14422","GRMZM2G112240","biochemical trait","TO:0000277"
"14423","GRMZM2G112240","mineral and ion content related trait","TO:0000465"
"14424","GRMZM2G112240","nitrogen content","TO:0020093"
"14425","GRMZM2G112240","nitrate content","TO:0020094"
"14426","GRMZM2G112229","biochemical trait","TO:0000277"
"14427","GRMZM2G112229","mineral and ion content related trait","TO:0000465"
"14428","GRMZM2G112229","nitrogen content","TO:0020093"
"14429","GRMZM2G112229","nitrate content","TO:0020094"
"14430","GRMZM2G168431","biochemical trait","TO:0000277"
"14431","GRMZM2G168431","mineral and ion content related trait","TO:0000465"
"14432","GRMZM2G168431","nitrogen content","TO:0020093"
"14433","GRMZM2G168431","nitrate content","TO:0020094"
"14434","AC185504.4_FG002","biochemical trait","TO:0000277"
"14435","AC185504.4_FG002","mineral and ion content related trait","TO:0000465"
"14436","AC185504.4_FG002","nitrogen content","TO:0020093"
"14437","AC185504.4_FG002","nitrate content","TO:0020094"
"14438","GRMZM2G125151","biochemical trait","TO:0000277"
"14439","GRMZM2G125151","mineral and ion content related trait","TO:0000465"
"14440","GRMZM2G125151","nitrogen content","TO:0020093"
"14441","GRMZM2G125151","nitrate content","TO:0020094"
"14442","GRMZM2G426591","biochemical trait","TO:0000277"
"14443","GRMZM2G426591","mineral and ion content related trait","TO:0000465"
"14444","GRMZM2G426591","nitrogen content","TO:0020093"
"14445","GRMZM2G426591","nitrate content","TO:0020094"
"14446","GRMZM2G169617","biochemical trait","TO:0000277"
"14447","GRMZM2G169617","mineral and ion content related trait","TO:0000465"
"14448","GRMZM2G169617","nitrogen content","TO:0020093"
"14449","GRMZM2G169617","nitrate content","TO:0020094"
"14450","GRMZM2G383920","biochemical trait","TO:0000277"
"14451","GRMZM2G383920","mineral and ion content related trait","TO:0000465"
"14452","GRMZM2G383920","nitrogen content","TO:0020093"
"14453","GRMZM2G383920","nitrate content","TO:0020094"
"14454","GRMZM2G143392","biochemical trait","TO:0000277"
"14455","GRMZM2G143392","stover organic matter digestability","TO:0020080"
"14456","GRMZM2G143373","biochemical trait","TO:0000277"
"14457","GRMZM2G143373","stover organic matter digestability","TO:0020080"
"14458","GRMZM2G125556","stover organic matter digestability","TO:0020080"
"14459","GRMZM2G125529","stover organic matter digestability","TO:0020080"
"14460","AC186156.3_FG005","biochemical trait","TO:0000277"
"14461","AC186156.3_FG005","stover organic matter digestability","TO:0020080"
"14462","GRMZM5G844309","biochemical trait","TO:0000277"
"14463","GRMZM5G844309","stover organic matter digestability","TO:0020080"
"14464","GRMZM2G004741","biochemical trait","TO:0000277"
"14465","GRMZM2G004741","stover organic matter digestability","TO:0020080"
"14466","GRMZM2G100234","biochemical trait","TO:0000277"
"14467","GRMZM2G100234","stover organic matter digestability","TO:0020080"
"14468","GRMZM2G329962","biochemical trait","TO:0000277"
"14469","GRMZM2G329962","stover organic matter digestability","TO:0020080"
"14470","GRMZM2G125777","plant growth and development trait","TO:0000357"
"14471","GRMZM2G125777","plant phenological trait","TO:0000933"
"14472","GRMZM2G125777","days to inflorescence exsertion","TO:0001021"
"14473","GRMZM2G125777","days to heading","TO:0000137"
"14474","GRMZM5G895672","plant growth and development trait","TO:0000357"
"14475","GRMZM5G895672","plant phenological trait","TO:0000933"
"14476","GRMZM5G895672","days to inflorescence exsertion","TO:0001021"
"14477","GRMZM5G895672","days to heading","TO:0000137"
"14478","GRMZM2G073823","plant growth and development trait","TO:0000357"
"14479","GRMZM2G073823","plant phenological trait","TO:0000933"
"14480","GRMZM2G073823","days to inflorescence exsertion","TO:0001021"
"14481","GRMZM2G073823","days to heading","TO:0000137"
"14482","GRMZM2G073805","plant growth and development trait","TO:0000357"
"14483","GRMZM2G073805","plant phenological trait","TO:0000933"
"14484","GRMZM2G073805","days to inflorescence exsertion","TO:0001021"
"14485","GRMZM2G073805","days to heading","TO:0000137"
"14486","GRMZM2G073779","plant growth and development trait","TO:0000357"
"14487","GRMZM2G073779","plant phenological trait","TO:0000933"
"14488","GRMZM2G073779","days to inflorescence exsertion","TO:0001021"
"14489","GRMZM2G073779","days to heading","TO:0000137"
"14490","GRMZM5G868355","plant growth and development trait","TO:0000357"
"14491","GRMZM5G868355","plant phenological trait","TO:0000933"
"14492","GRMZM5G868355","days to inflorescence exsertion","TO:0001021"
"14493","GRMZM5G868355","days to heading","TO:0000137"
"14494","GRMZM2G163427","plant growth and development trait","TO:0000357"
"14495","GRMZM2G163427","plant phenological trait","TO:0000933"
"14496","GRMZM2G163427","days to inflorescence exsertion","TO:0001021"
"14497","GRMZM2G163427","days to heading","TO:0000137"
"14498","GRMZM2G050118","plant growth and development trait","TO:0000357"
"14499","GRMZM2G050118","plant phenological trait","TO:0000933"
"14500","GRMZM2G050118","days to inflorescence exsertion","TO:0001021"
"14501","GRMZM2G050118","days to heading","TO:0000137"
"14502","GRMZM5G813909","plant growth and development trait","TO:0000357"
"14503","GRMZM5G813909","plant phenological trait","TO:0000933"
"14504","GRMZM5G813909","days to inflorescence exsertion","TO:0001021"
"14505","GRMZM5G813909","days to heading","TO:0000137"
"14506","GRMZM5G835542","plant growth and development trait","TO:0000357"
"14507","GRMZM5G835542","plant phenological trait","TO:0000933"
"14508","GRMZM5G835542","days to inflorescence exsertion","TO:0001021"
"14509","GRMZM5G835542","days to heading","TO:0000137"
"14510","GRMZM2G118693","plant growth and development trait","TO:0000357"
"14511","GRMZM2G118693","plant phenological trait","TO:0000933"
"14512","GRMZM2G118693","days to inflorescence exsertion","TO:0001021"
"14513","GRMZM2G118693","days to heading","TO:0000137"
"14514","GRMZM2G168404","plant growth and development trait","TO:0000357"
"14515","GRMZM2G168404","plant phenological trait","TO:0000933"
"14516","GRMZM2G168404","days to inflorescence exsertion","TO:0001021"
"14517","GRMZM2G168404","days to heading","TO:0000137"
"14518","GRMZM2G142030","plant growth and development trait","TO:0000357"
"14519","GRMZM2G142030","plant phenological trait","TO:0000933"
"14520","GRMZM2G142030","days to inflorescence exsertion","TO:0001021"
"14521","GRMZM2G142030","days to heading","TO:0000137"
"14522","GRMZM2G101511","plant growth and development trait","TO:0000357"
"14523","GRMZM2G101511","plant phenological trait","TO:0000933"
"14524","GRMZM2G101511","days to inflorescence exsertion","TO:0001021"
"14525","GRMZM2G101511","days to heading","TO:0000137"
"14526","GRMZM2G005583","plant growth and development trait","TO:0000357"
"14527","GRMZM2G005583","plant phenological trait","TO:0000933"
"14528","GRMZM2G005583","days to inflorescence exsertion","TO:0001021"
"14529","GRMZM2G005583","days to heading","TO:0000137"
"14530","GRMZM2G005737","plant growth and development trait","TO:0000357"
"14531","GRMZM2G005737","plant phenological trait","TO:0000933"
"14532","GRMZM2G005737","days to inflorescence exsertion","TO:0001021"
"14533","GRMZM2G005737","days to heading","TO:0000137"
"14534","GRMZM2G007587","plant growth and development trait","TO:0000357"
"14535","GRMZM2G007587","plant phenological trait","TO:0000933"
"14536","GRMZM2G007587","days to inflorescence exsertion","TO:0001021"
"14537","GRMZM2G007587","days to heading","TO:0000137"
"14538","GRMZM2G007530","plant growth and development trait","TO:0000357"
"14539","GRMZM2G007530","plant phenological trait","TO:0000933"
"14540","GRMZM2G007530","days to inflorescence exsertion","TO:0001021"
"14541","GRMZM2G007530","days to heading","TO:0000137"
"14542","GRMZM2G005253","plant growth and development trait","TO:0000357"
"14543","GRMZM2G005253","plant phenological trait","TO:0000933"
"14544","GRMZM2G005253","days to inflorescence exsertion","TO:0001021"
"14545","GRMZM2G005253","days to heading","TO:0000137"
"14546","GRMZM2G458659","plant growth and development trait","TO:0000357"
"14547","GRMZM2G458659","plant phenological trait","TO:0000933"
"14548","GRMZM2G458659","days to inflorescence exsertion","TO:0001021"
"14549","GRMZM2G458659","days to heading","TO:0000137"
"14550","GRMZM2G038588","plant growth and development trait","TO:0000357"
"14551","GRMZM2G038588","plant phenological trait","TO:0000933"
"14552","GRMZM2G038588","days to inflorescence exsertion","TO:0001021"
"14553","GRMZM2G038588","days to heading","TO:0000137"
"14554","GRMZM2G012340","plant growth and development trait","TO:0000357"
"14555","GRMZM2G012340","plant phenological trait","TO:0000933"
"14556","GRMZM2G012340","days to inflorescence exsertion","TO:0001021"
"14557","GRMZM2G012340","days to heading","TO:0000137"
"14558","GRMZM2G311914","plant growth and development trait","TO:0000357"
"14559","GRMZM2G311914","plant phenological trait","TO:0000933"
"14560","GRMZM2G311914","days to inflorescence exsertion","TO:0001021"
"14561","GRMZM2G311914","days to heading","TO:0000137"
"14562","GRMZM2G311905","plant growth and development trait","TO:0000357"
"14563","GRMZM2G311905","plant phenological trait","TO:0000933"
"14564","GRMZM2G311905","days to inflorescence exsertion","TO:0001021"
"14565","GRMZM2G311905","days to heading","TO:0000137"
"14566","GRMZM2G104456","plant growth and development trait","TO:0000357"
"14567","GRMZM2G104456","plant phenological trait","TO:0000933"
"14568","GRMZM2G104456","days to inflorescence exsertion","TO:0001021"
"14569","GRMZM2G104456","days to heading","TO:0000137"
"14570","GRMZM2G075489","plant growth and development trait","TO:0000357"
"14571","GRMZM2G075489","plant phenological trait","TO:0000933"
"14572","GRMZM2G075489","days to inflorescence exsertion","TO:0001021"
"14573","GRMZM2G075489","days to heading","TO:0000137"
"14574","AC199779.3_FG006","plant growth and development trait","TO:0000357"
"14575","AC199779.3_FG006","plant phenological trait","TO:0000933"
"14576","AC199779.3_FG006","days to inflorescence exsertion","TO:0001021"
"14577","AC199779.3_FG006","days to heading","TO:0000137"
"14578","GRMZM2G075499","plant growth and development trait","TO:0000357"
"14579","GRMZM2G075499","plant phenological trait","TO:0000933"
"14580","GRMZM2G075499","days to inflorescence exsertion","TO:0001021"
"14581","GRMZM2G075499","days to heading","TO:0000137"
"14582","GRMZM2G075513","plant growth and development trait","TO:0000357"
"14583","GRMZM2G075513","plant phenological trait","TO:0000933"
"14584","GRMZM2G075513","days to inflorescence exsertion","TO:0001021"
"14585","GRMZM2G075513","days to heading","TO:0000137"
"14586","GRMZM2G154523","plant growth and development trait","TO:0000357"
