"ID","Gene","TO_annotation","TO_ID"
"3865","GRMZM2G153268","days to inflorescence exsertion","TO:0001021"
"3866","GRMZM2G153268","days to heading","TO:0000137"
"3867","GRMZM2G453311","plant growth and development trait","TO:0000357"
"3868","GRMZM2G453311","plant phenological trait","TO:0000933"
"3869","GRMZM2G453311","days to inflorescence exsertion","TO:0001021"
"3870","GRMZM2G453311","days to heading","TO:0000137"
"3871","GRMZM2G137550","plant growth and development trait","TO:0000357"
"3872","GRMZM2G137550","plant phenological trait","TO:0000933"
"3873","GRMZM2G137550","days to inflorescence exsertion","TO:0001021"
"3874","GRMZM2G137550","days to heading","TO:0000137"
"3875","GRMZM2G016649","plant growth and development trait","TO:0000357"
"3876","GRMZM2G016649","plant phenological trait","TO:0000933"
"3877","GRMZM2G016649","days to inflorescence exsertion","TO:0001021"
"3878","GRMZM2G016649","days to heading","TO:0000137"
"3879","GRMZM2G163421","plant growth and development trait","TO:0000357"
"3880","GRMZM2G163421","plant phenological trait","TO:0000933"
"3881","GRMZM2G163421","days to inflorescence exsertion","TO:0001021"
"3882","GRMZM2G163421","days to heading","TO:0000137"
"3883","GRMZM2G451300","plant growth and development trait","TO:0000357"
"3884","GRMZM2G451300","plant phenological trait","TO:0000933"
"3885","GRMZM2G451300","days to inflorescence exsertion","TO:0001021"
"3886","GRMZM2G451300","days to heading","TO:0000137"
"3887","GRMZM2G149905","plant growth and development trait","TO:0000357"
"3888","GRMZM2G149905","plant phenological trait","TO:0000933"
"3889","GRMZM2G149905","days to inflorescence exsertion","TO:0001021"
"3890","GRMZM2G149905","days to heading","TO:0000137"
"3891","AC191115.3_FG002","plant growth and development trait","TO:0000357"
"3892","AC191115.3_FG002","plant phenological trait","TO:0000933"
"3893","AC191115.3_FG002","days to inflorescence exsertion","TO:0001021"
"3894","AC191115.3_FG002","days to heading","TO:0000137"
"3895","GRMZM2G052434","plant growth and development trait","TO:0000357"
"3896","GRMZM2G052434","plant phenological trait","TO:0000933"
"3897","GRMZM2G052434","flowering time trait","TO:0002616"
"3898","GRMZM2G052434","anthesis silking interval","TO:0000463"
"3899","GRMZM5G838907","plant growth and development trait","TO:0000357"
"3900","GRMZM5G838907","plant phenological trait","TO:0000933"
"3901","GRMZM5G838907","flowering time trait","TO:0002616"
"3902","GRMZM5G838907","anthesis silking interval","TO:0000463"
"3903","GRMZM2G111232","plant growth and development trait","TO:0000357"
"3904","GRMZM2G111232","plant phenological trait","TO:0000933"
"3905","GRMZM2G111232","flowering time trait","TO:0002616"
"3906","GRMZM2G111232","anthesis silking interval","TO:0000463"
"3907","GRMZM2G010783","flowering time trait","TO:0002616"
"3908","GRMZM2G010783","anthesis silking interval","TO:0000463"
"3909","GRMZM2G010991","flowering time trait","TO:0002616"
"3910","GRMZM2G010991","anthesis silking interval","TO:0000463"
"3911","GRMZM2G312434","flowering time trait","TO:0002616"
"3912","GRMZM2G312434","anthesis silking interval","TO:0000463"
"3913","GRMZM2G452121","plant growth and development trait","TO:0000357"
"3914","GRMZM2G452121","plant phenological trait","TO:0000933"
"3915","GRMZM2G452121","flowering time trait","TO:0002616"
"3916","GRMZM2G452121","anthesis silking interval","TO:0000463"
"3917","GRMZM5G878603","plant growth and development trait","TO:0000357"
"3918","GRMZM5G878603","plant phenological trait","TO:0000933"
"3919","GRMZM5G878603","flowering time trait","TO:0002616"
"3920","GRMZM5G878603","anthesis silking interval","TO:0000463"
"3921","GRMZM2G105922","plant growth and development trait","TO:0000357"
"3922","GRMZM2G105922","plant phenological trait","TO:0000933"
"3923","GRMZM2G105922","flowering time trait","TO:0002616"
"3924","GRMZM2G105922","anthesis silking interval","TO:0000463"
"3925","GRMZM2G059033","plant growth and development trait","TO:0000357"
"3926","GRMZM2G059033","plant phenological trait","TO:0000933"
"3927","GRMZM2G059033","flowering time trait","TO:0002616"
"3928","GRMZM2G059033","anthesis silking interval","TO:0000463"
"3929","GRMZM2G381766","plant growth and development trait","TO:0000357"
"3930","GRMZM2G381766","plant phenological trait","TO:0000933"
"3931","GRMZM2G381766","flowering time trait","TO:0002616"
"3932","GRMZM2G381766","anthesis silking interval","TO:0000463"
"3933","AC214602.3_FG012","plant growth and development trait","TO:0000357"
"3934","AC214602.3_FG012","plant phenological trait","TO:0000933"
"3935","AC214602.3_FG012","flowering time trait","TO:0002616"
"3936","AC214602.3_FG012","anthesis silking interval","TO:0000463"
"3937","GRMZM5G822237","plant growth and development trait","TO:0000357"
"3938","GRMZM5G822237","plant phenological trait","TO:0000933"
"3939","GRMZM5G822237","flowering time trait","TO:0002616"
"3940","GRMZM5G822237","anthesis silking interval","TO:0000463"
"3941","GRMZM2G330772","plant growth and development trait","TO:0000357"
"3942","GRMZM2G330772","plant phenological trait","TO:0000933"
"3943","GRMZM2G330772","flowering time trait","TO:0002616"
"3944","GRMZM2G330772","anthesis silking interval","TO:0000463"
"3945","GRMZM2G302592","plant growth and development trait","TO:0000357"
"3946","GRMZM2G302592","plant phenological trait","TO:0000933"
"3947","GRMZM2G302592","flowering time trait","TO:0002616"
"3948","GRMZM2G302592","anthesis silking interval","TO:0000463"
"3949","GRMZM2G028834","plant growth and development trait","TO:0000357"
"3950","GRMZM2G028834","plant phenological trait","TO:0000933"
"3951","GRMZM2G028834","flowering time trait","TO:0002616"
"3952","GRMZM2G028834","anthesis silking interval","TO:0000463"
"3953","GRMZM2G327295","plant growth and development trait","TO:0000357"
"3954","GRMZM2G327295","plant phenological trait","TO:0000933"
"3955","GRMZM2G327295","flowering time trait","TO:0002616"
"3956","GRMZM2G327295","anthesis silking interval","TO:0000463"
"3957","GRMZM2G022699","plant growth and development trait","TO:0000357"
"3958","GRMZM2G022699","plant phenological trait","TO:0000933"
"3959","GRMZM2G022699","flowering time trait","TO:0002616"
"3960","GRMZM2G022699","anthesis silking interval","TO:0000463"
"3961","GRMZM2G022797","plant growth and development trait","TO:0000357"
"3962","GRMZM2G022797","plant phenological trait","TO:0000933"
"3963","GRMZM2G022797","flowering time trait","TO:0002616"
"3964","GRMZM2G022797","anthesis silking interval","TO:0000463"
"3965","GRMZM2G057448","plant growth and development trait","TO:0000357"
"3966","GRMZM2G057448","plant phenological trait","TO:0000933"
"3967","GRMZM2G057448","flowering time trait","TO:0002616"
"3968","GRMZM2G057448","anthesis silking interval","TO:0000463"
"3969","GRMZM2G131280","plant growth and development trait","TO:0000357"
"3970","GRMZM2G131280","plant phenological trait","TO:0000933"
"3971","GRMZM2G131280","flowering time trait","TO:0002616"
"3972","GRMZM2G131280","anthesis silking interval","TO:0000463"
"3973","GRMZM2G306376","plant growth and development trait","TO:0000357"
"3974","GRMZM2G306376","plant phenological trait","TO:0000933"
"3975","GRMZM2G306376","flowering time trait","TO:0002616"
"3976","GRMZM2G306376","anthesis silking interval","TO:0000463"
"3977","GRMZM2G378106","plant growth and development trait","TO:0000357"
"3978","GRMZM2G378106","plant phenological trait","TO:0000933"
"3979","GRMZM2G378106","flowering time trait","TO:0002616"
"3980","GRMZM2G378106","days to flowering trait","TO:0000344"
"3981","GRMZM2G378106","days to silk","TO:0000658"
"3982","GRMZM2G127184","plant growth and development trait","TO:0000357"
"3983","GRMZM2G127184","plant phenological trait","TO:0000933"
"3984","GRMZM2G127184","flowering time trait","TO:0002616"
"3985","GRMZM2G127184","days to flowering trait","TO:0000344"
"3986","GRMZM2G127184","days to silk","TO:0000658"
"3987","GRMZM2G127173","plant growth and development trait","TO:0000357"
"3988","GRMZM2G127173","plant phenological trait","TO:0000933"
"3989","GRMZM2G127173","flowering time trait","TO:0002616"
"3990","GRMZM2G127173","days to flowering trait","TO:0000344"
"3991","GRMZM2G127173","days to silk","TO:0000658"
"3992","GRMZM2G051932","plant growth and development trait","TO:0000357"
"3993","GRMZM2G051932","plant phenological trait","TO:0000933"
"3994","GRMZM2G051932","flowering time trait","TO:0002616"
"3995","GRMZM2G051932","days to flowering trait","TO:0000344"
"3996","GRMZM2G051932","days to silk","TO:0000658"
"3997","GRMZM2G146866","plant growth and development trait","TO:0000357"
"3998","GRMZM2G146866","plant phenological trait","TO:0000933"
"3999","GRMZM2G146866","flowering time trait","TO:0002616"
"4000","GRMZM2G146866","days to flowering trait","TO:0000344"
"4001","GRMZM2G146866","days to silk","TO:0000658"
"4002","AC202435.3_FG001","plant growth and development trait","TO:0000357"
"4003","AC202435.3_FG001","plant phenological trait","TO:0000933"
"4004","AC202435.3_FG001","flowering time trait","TO:0002616"
"4005","AC202435.3_FG001","days to flowering trait","TO:0000344"
"4006","AC202435.3_FG001","days to silk","TO:0000658"
"4007","GRMZM2G337892","flowering time trait","TO:0002616"
"4008","GRMZM2G337892","days to flowering trait","TO:0000344"
"4009","GRMZM2G337892","days to silk","TO:0000658"
"4010","GRMZM2G039538","flowering time trait","TO:0002616"
"4011","GRMZM2G039538","days to flowering trait","TO:0000344"
"4012","GRMZM2G039538","days to silk","TO:0000658"
"4013","GRMZM2G039622","flowering time trait","TO:0002616"
"4014","GRMZM2G039622","days to flowering trait","TO:0000344"
"4015","GRMZM2G039622","days to silk","TO:0000658"
"4016","GRMZM2G395736","plant growth and development trait","TO:0000357"
"4017","GRMZM2G395736","plant phenological trait","TO:0000933"
"4018","GRMZM2G395736","flowering time trait","TO:0002616"
"4019","GRMZM2G395736","days to flowering trait","TO:0000344"
"4020","GRMZM2G395736","days to silk","TO:0000658"
"4021","GRMZM2G359116","flowering time trait","TO:0002616"
"4022","GRMZM2G359116","days to flowering trait","TO:0000344"
"4023","GRMZM2G359116","days to silk","TO:0000658"
"4024","GRMZM2G359105","flowering time trait","TO:0002616"
"4025","GRMZM2G359105","days to flowering trait","TO:0000344"
"4026","GRMZM2G359105","days to silk","TO:0000658"
"4027","GRMZM2G164426","flowering time trait","TO:0002616"
"4028","GRMZM2G164426","days to flowering trait","TO:0000344"
"4029","GRMZM2G164426","days to silk","TO:0000658"
"4030","GRMZM2G101409","plant growth and development trait","TO:0000357"
"4031","GRMZM2G101409","plant phenological trait","TO:0000933"
"4032","GRMZM2G101409","flowering time trait","TO:0002616"
"4033","GRMZM2G101409","days to flowering trait","TO:0000344"
"4034","GRMZM2G101409","days to silk","TO:0000658"
"4035","GRMZM2G101390","plant growth and development trait","TO:0000357"
"4036","GRMZM2G101390","plant phenological trait","TO:0000933"
"4037","GRMZM2G101390","flowering time trait","TO:0002616"
"4038","GRMZM2G101390","days to flowering trait","TO:0000344"
"4039","GRMZM2G101390","days to silk","TO:0000658"
"4040","GRMZM2G001241","plant growth and development trait","TO:0000357"
"4041","GRMZM2G001241","plant phenological trait","TO:0000933"
"4042","GRMZM2G001241","flowering time trait","TO:0002616"
"4043","GRMZM2G001241","days to flowering trait","TO:0000344"
"4044","GRMZM2G001241","days to silk","TO:0000658"
"4045","GRMZM2G089596","plant growth and development trait","TO:0000357"
"4046","GRMZM2G089596","plant phenological trait","TO:0000933"
"4047","GRMZM2G089596","flowering time trait","TO:0002616"
"4048","GRMZM2G089596","days to flowering trait","TO:0000344"
"4049","GRMZM2G089596","days to silk","TO:0000658"
"4050","GRMZM2G311187","plant growth and development trait","TO:0000357"
"4051","GRMZM2G311187","plant phenological trait","TO:0000933"
"4052","GRMZM2G311187","flowering time trait","TO:0002616"
"4053","GRMZM2G311187","days to flowering trait","TO:0000344"
"4054","GRMZM2G311187","days to silk","TO:0000658"
"4055","GRMZM2G016705","plant growth and development trait","TO:0000357"
"4056","GRMZM2G016705","plant phenological trait","TO:0000933"
"4057","GRMZM2G016705","flowering time trait","TO:0002616"
"4058","GRMZM2G016705","days to flowering trait","TO:0000344"
"4059","GRMZM2G016705","days to silk","TO:0000658"
"4060","GRMZM2G314386","plant growth and development trait","TO:0000357"
"4061","GRMZM2G314386","plant phenological trait","TO:0000933"
"4062","GRMZM2G314386","flowering time trait","TO:0002616"
"4063","GRMZM2G314386","days to flowering trait","TO:0000344"
"4064","GRMZM2G314386","days to silk","TO:0000658"
"4065","GRMZM2G009892","plant growth and development trait","TO:0000357"
"4066","GRMZM2G009892","plant phenological trait","TO:0000933"
"4067","GRMZM2G009892","flowering time trait","TO:0002616"
"4068","GRMZM2G009892","days to flowering trait","TO:0000344"
"4069","GRMZM2G009892","days to silk","TO:0000658"
"4070","GRMZM2G167658","flowering time trait","TO:0002616"
"4071","GRMZM2G167658","days to flowering trait","TO:0000344"
"4072","GRMZM2G167658","days to silk","TO:0000658"
"4073","GRMZM5G825321","plant growth and development trait","TO:0000357"
"4074","GRMZM5G825321","plant phenological trait","TO:0000933"
"4075","GRMZM5G825321","flowering time trait","TO:0002616"
"4076","GRMZM5G825321","days to flowering trait","TO:0000344"
"4077","GRMZM5G825321","days to silk","TO:0000658"
"4078","GRMZM2G082580","flowering time trait","TO:0002616"
"4079","GRMZM2G082580","days to flowering trait","TO:0000344"
"4080","GRMZM2G082580","days to silk","TO:0000658"
"4081","GRMZM2G053434","flowering time trait","TO:0002616"
"4082","GRMZM2G053434","days to flowering trait","TO:0000344"
"4083","GRMZM2G053434","days to silk","TO:0000658"
"4084","GRMZM2G068202","plant growth and development trait","TO:0000357"
"4085","GRMZM2G068202","plant phenological trait","TO:0000933"
"4086","GRMZM2G068202","flowering time trait","TO:0002616"
"4087","GRMZM2G068202","days to flowering trait","TO:0000344"
"4088","GRMZM2G068202","days to silk","TO:0000658"
"4089","GRMZM2G367115","plant growth and development trait","TO:0000357"
"4090","GRMZM2G367115","plant phenological trait","TO:0000933"
"4091","GRMZM2G367115","flowering time trait","TO:0002616"
"4092","GRMZM2G367115","days to flowering trait","TO:0000344"
"4093","GRMZM2G367115","days to silk","TO:0000658"
"4094","GRMZM2G033962","flowering time trait","TO:0002616"
"4095","GRMZM2G033962","days to flowering trait","TO:0000344"
"4096","GRMZM2G033962","days to silk","TO:0000658"
"4097","GRMZM2G038722","flowering time trait","TO:0002616"
"4098","GRMZM2G038722","days to flowering trait","TO:0000344"
"4099","GRMZM2G038722","days to silk","TO:0000658"
"4100","GRMZM2G158657","plant growth and development trait","TO:0000357"
"4101","GRMZM2G158657","plant phenological trait","TO:0000933"
"4102","GRMZM2G158657","flowering time trait","TO:0002616"
"4103","GRMZM2G158657","days to flowering trait","TO:0000344"
"4104","GRMZM2G158657","days to silk","TO:0000658"
"4105","GRMZM2G106604","flowering time trait","TO:0002616"
"4106","GRMZM2G106604","days to flowering trait","TO:0000344"
"4107","GRMZM2G106604","days to silk","TO:0000658"
"4108","GRMZM2G153268","flowering time trait","TO:0002616"
