"ID","Gene","TO_annotation","TO_ID"
"460","LOC_Os01g05440","shoot system yield trait","TO:0000327"
"461","LOC_Os01g05440","plant fresh weight","TO:0000442"
"462","LOC_Os01g05440","shoot fresh weight","TO:0000571"
"463","LOC_Os01g05450","yield trait","TO:0000371"
"464","LOC_Os01g05450","shoot system yield trait","TO:0000327"
"465","LOC_Os01g05450","plant fresh weight","TO:0000442"
"466","LOC_Os01g05450","shoot fresh weight","TO:0000571"
"467","LOC_Os01g05460","yield trait","TO:0000371"
"468","LOC_Os01g05460","shoot system yield trait","TO:0000327"
"469","LOC_Os01g05460","plant fresh weight","TO:0000442"
"470","LOC_Os01g05460","shoot fresh weight","TO:0000571"
"471","LOC_Os01g05470","yield trait","TO:0000371"
"472","LOC_Os01g05470","shoot system yield trait","TO:0000327"
"473","LOC_Os01g05470","plant fresh weight","TO:0000442"
"474","LOC_Os01g05470","shoot fresh weight","TO:0000571"
"475","LOC_Os01g05480","yield trait","TO:0000371"
"476","LOC_Os01g05480","shoot system yield trait","TO:0000327"
"477","LOC_Os01g05480","plant fresh weight","TO:0000442"
"478","LOC_Os01g05480","shoot fresh weight","TO:0000571"
"479","LOC_Os01g05490","yield trait","TO:0000371"
"480","LOC_Os01g05490","shoot system yield trait","TO:0000327"
"481","LOC_Os01g05490","plant fresh weight","TO:0000442"
"482","LOC_Os01g05490","shoot fresh weight","TO:0000571"
"483","LOC_Os01g05430","plant dry weight","TO:0000352"
"484","LOC_Os01g05430","shoot dry weight","TO:0000552"
"485","LOC_Os01g05430","relative shoot dry weight","TO:0000636"
"486","LOC_Os01g05440","plant dry weight","TO:0000352"
"487","LOC_Os01g05440","shoot dry weight","TO:0000552"
"488","LOC_Os01g05440","relative shoot dry weight","TO:0000636"
"489","LOC_Os01g05450","plant dry weight","TO:0000352"
"490","LOC_Os01g05450","shoot dry weight","TO:0000552"
"491","LOC_Os01g05450","relative shoot dry weight","TO:0000636"
"492","LOC_Os01g05460","plant dry weight","TO:0000352"
"493","LOC_Os01g05460","shoot dry weight","TO:0000552"
"494","LOC_Os01g05460","relative shoot dry weight","TO:0000636"
"495","LOC_Os01g05470","plant dry weight","TO:0000352"
"496","LOC_Os01g05470","shoot dry weight","TO:0000552"
"497","LOC_Os01g05470","relative shoot dry weight","TO:0000636"
"498","LOC_Os01g05480","plant dry weight","TO:0000352"
"499","LOC_Os01g05480","shoot dry weight","TO:0000552"
"500","LOC_Os01g05480","relative shoot dry weight","TO:0000636"
"501","LOC_Os01g05490","plant dry weight","TO:0000352"
"502","LOC_Os01g05490","shoot dry weight","TO:0000552"
"503","LOC_Os01g05490","relative shoot dry weight","TO:0000636"
"504","LOC_Os01g05430","biochemical trait","TO:0000277"
"505","LOC_Os01g05430","biological process related trait","TO:0000283"
"506","LOC_Os01g05430","physiological process related trait","TO:0000349"
"507","LOC_Os01g05430","leaf area index","TO:0012001"
"508","LOC_Os01g05440","biochemical trait","TO:0000277"
"509","LOC_Os01g05440","biological process related trait","TO:0000283"
"510","LOC_Os01g05440","physiological process related trait","TO:0000349"
"511","LOC_Os01g05440","leaf area index","TO:0012001"
"512","LOC_Os01g05450","biochemical trait","TO:0000277"
"513","LOC_Os01g05450","biological process related trait","TO:0000283"
"514","LOC_Os01g05450","physiological process related trait","TO:0000349"
"515","LOC_Os01g05450","leaf area index","TO:0012001"
"516","LOC_Os01g05460","biochemical trait","TO:0000277"
"517","LOC_Os01g05460","biological process related trait","TO:0000283"
"518","LOC_Os01g05460","physiological process related trait","TO:0000349"
"519","LOC_Os01g05460","leaf area index","TO:0012001"
"520","LOC_Os01g05470","biochemical trait","TO:0000277"
"521","LOC_Os01g05470","biological process related trait","TO:0000283"
"522","LOC_Os01g05470","physiological process related trait","TO:0000349"
"523","LOC_Os01g05470","leaf area index","TO:0012001"
"524","LOC_Os01g05480","biochemical trait","TO:0000277"
"525","LOC_Os01g05480","biological process related trait","TO:0000283"
"526","LOC_Os01g05480","physiological process related trait","TO:0000349"
"527","LOC_Os01g05480","leaf area index","TO:0012001"
"528","LOC_Os01g05490","biochemical trait","TO:0000277"
"529","LOC_Os01g05490","biological process related trait","TO:0000283"
"530","LOC_Os01g05490","physiological process related trait","TO:0000349"
"531","LOC_Os01g05490","leaf area index","TO:0012001"
"532","LOC_Os01g05744","plant morphology trait","TO:0000017"
"533","LOC_Os01g05744","plant structure morphology trait","TO:0000839"
"534","LOC_Os01g05744","whole plant morphology trait","TO:0000398"
"535","LOC_Os01g05744","whole plant size","TO:1000012"
"536","LOC_Os01g05744","plant height","TO:0000207"
"537","LOC_Os01g05760","plant morphology trait","TO:0000017"
"538","LOC_Os01g05760","plant structure morphology trait","TO:0000839"
"539","LOC_Os01g05760","whole plant morphology trait","TO:0000398"
"540","LOC_Os01g05760","whole plant size","TO:1000012"
"541","LOC_Os01g05760","plant height","TO:0000207"
"542","LOC_Os01g05770","plant morphology trait","TO:0000017"
"543","LOC_Os01g05770","plant structure morphology trait","TO:0000839"
"544","LOC_Os01g05770","whole plant morphology trait","TO:0000398"
"545","LOC_Os01g05770","whole plant size","TO:1000012"
"546","LOC_Os01g05770","plant height","TO:0000207"
"547","LOC_Os01g05780","plant morphology trait","TO:0000017"
"548","LOC_Os01g05780","plant structure morphology trait","TO:0000839"
"549","LOC_Os01g05780","whole plant morphology trait","TO:0000398"
"550","LOC_Os01g05780","whole plant size","TO:1000012"
"551","LOC_Os01g05780","plant height","TO:0000207"
"552","LOC_Os01g05744","yield trait","TO:0000371"
"553","LOC_Os01g05744","spikelet number","TO:0000456"
"554","LOC_Os01g05744","spikelets per panicle length","TO:0000565"
"555","LOC_Os01g05760","yield trait","TO:0000371"
"556","LOC_Os01g05760","spikelet number","TO:0000456"
"557","LOC_Os01g05760","spikelets per panicle length","TO:0000565"
"558","LOC_Os01g05770","yield trait","TO:0000371"
"559","LOC_Os01g05770","spikelet number","TO:0000456"
"560","LOC_Os01g05770","spikelets per panicle length","TO:0000565"
"561","LOC_Os01g05780","yield trait","TO:0000371"
"562","LOC_Os01g05780","spikelet number","TO:0000456"
"563","LOC_Os01g05780","spikelets per panicle length","TO:0000565"
"564","LOC_Os01g05790","yield trait","TO:0000371"
"565","LOC_Os01g05790","spikelet number","TO:0000456"
"566","LOC_Os01g05790","spikelets per panicle length","TO:0000565"
"567","LOC_Os01g05830","plant growth and development trait","TO:0000357"
"568","LOC_Os01g05830","plant structure growth and development trait","TO:0000928"
"569","LOC_Os01g05830","multi-tissue plant structure growth and development trait","TO:0000926"
"570","LOC_Os01g05830","plant organ growth and development trait","TO:0000927"
"571","LOC_Os01g05830","leaf growth and development trait","TO:0000655"
"572","LOC_Os01g05830","plastochron","TO:0000735"
"573","LOC_Os01g05840","plant growth and development trait","TO:0000357"
"574","LOC_Os01g05840","plant structure growth and development trait","TO:0000928"
"575","LOC_Os01g05840","multi-tissue plant structure growth and development trait","TO:0000926"
"576","LOC_Os01g05840","plant organ growth and development trait","TO:0000927"
"577","LOC_Os01g05840","leaf growth and development trait","TO:0000655"
"578","LOC_Os01g05840","plastochron","TO:0000735"
"579","LOC_Os01g05850","plant growth and development trait","TO:0000357"
"580","LOC_Os01g05850","plant structure growth and development trait","TO:0000928"
"581","LOC_Os01g05850","multi-tissue plant structure growth and development trait","TO:0000926"
"582","LOC_Os01g05850","plant organ growth and development trait","TO:0000927"
"583","LOC_Os01g05850","leaf growth and development trait","TO:0000655"
"584","LOC_Os01g05850","plastochron","TO:0000735"
"585","LOC_Os01g05860","plant growth and development trait","TO:0000357"
"586","LOC_Os01g05860","plant structure growth and development trait","TO:0000928"
"587","LOC_Os01g05860","multi-tissue plant structure growth and development trait","TO:0000926"
"588","LOC_Os01g05860","plant organ growth and development trait","TO:0000927"
"589","LOC_Os01g05860","leaf growth and development trait","TO:0000655"
"590","LOC_Os01g05860","plastochron","TO:0000735"
"591","LOC_Os01g05870","plant growth and development trait","TO:0000357"
"592","LOC_Os01g05870","plant structure growth and development trait","TO:0000928"
"593","LOC_Os01g05870","multi-tissue plant structure growth and development trait","TO:0000926"
"594","LOC_Os01g05870","plant organ growth and development trait","TO:0000927"
"595","LOC_Os01g05870","leaf growth and development trait","TO:0000655"
"596","LOC_Os01g05870","plastochron","TO:0000735"
"597","LOC_Os01g05880","plant growth and development trait","TO:0000357"
"598","LOC_Os01g05880","plant structure growth and development trait","TO:0000928"
"599","LOC_Os01g05880","multi-tissue plant structure growth and development trait","TO:0000926"
"600","LOC_Os01g05880","plant organ growth and development trait","TO:0000927"
"601","LOC_Os01g05880","leaf growth and development trait","TO:0000655"
"602","LOC_Os01g05880","plastochron","TO:0000735"
"603","LOC_Os01g06370","plant morphology trait","TO:0000017"
"604","LOC_Os01g06370","plant structure morphology trait","TO:0000839"
"605","LOC_Os01g06370","collective plant structure morphology trait","TO:0000840"
"606","LOC_Os01g06370","collective plant organ structure morphology trait","TO:0000842"
"607","LOC_Os01g06370","shoot system morphology trait","TO:0000077"
"608","LOC_Os01g06370","basal tiller number","TO:0001004"
"609","LOC_Os01g06380","plant morphology trait","TO:0000017"
"610","LOC_Os01g06380","plant structure morphology trait","TO:0000839"
"611","LOC_Os01g06380","collective plant structure morphology trait","TO:0000840"
"612","LOC_Os01g06380","collective plant organ structure morphology trait","TO:0000842"
"613","LOC_Os01g06380","shoot system morphology trait","TO:0000077"
"614","LOC_Os01g06380","basal tiller number","TO:0001004"
"615","LOC_Os01g06390","plant morphology trait","TO:0000017"
"616","LOC_Os01g06390","plant structure morphology trait","TO:0000839"
"617","LOC_Os01g06390","collective plant structure morphology trait","TO:0000840"
"618","LOC_Os01g06390","collective plant organ structure morphology trait","TO:0000842"
"619","LOC_Os01g06390","shoot system morphology trait","TO:0000077"
"620","LOC_Os01g06390","basal tiller number","TO:0001004"
"621","LOC_Os01g06400","plant morphology trait","TO:0000017"
"622","LOC_Os01g06400","plant structure morphology trait","TO:0000839"
"623","LOC_Os01g06400","collective plant structure morphology trait","TO:0000840"
"624","LOC_Os01g06400","collective plant organ structure morphology trait","TO:0000842"
"625","LOC_Os01g06400","shoot system morphology trait","TO:0000077"
"626","LOC_Os01g06400","basal tiller number","TO:0001004"
"627","LOC_Os01g06410","plant morphology trait","TO:0000017"
"628","LOC_Os01g06410","plant structure morphology trait","TO:0000839"
"629","LOC_Os01g06410","collective plant structure morphology trait","TO:0000840"
"630","LOC_Os01g06410","collective plant organ structure morphology trait","TO:0000842"
"631","LOC_Os01g06410","shoot system morphology trait","TO:0000077"
"632","LOC_Os01g06410","basal tiller number","TO:0001004"
"633","LOC_Os01g06420","plant morphology trait","TO:0000017"
"634","LOC_Os01g06420","plant structure morphology trait","TO:0000839"
"635","LOC_Os01g06420","collective plant structure morphology trait","TO:0000840"
"636","LOC_Os01g06420","collective plant organ structure morphology trait","TO:0000842"
"637","LOC_Os01g06420","shoot system morphology trait","TO:0000077"
"638","LOC_Os01g06420","basal tiller number","TO:0001004"
"639","LOC_Os01g06430","plant morphology trait","TO:0000017"
"640","LOC_Os01g06430","plant structure morphology trait","TO:0000839"
"641","LOC_Os01g06430","collective plant structure morphology trait","TO:0000840"
"642","LOC_Os01g06430","collective plant organ structure morphology trait","TO:0000842"
"643","LOC_Os01g06430","shoot system morphology trait","TO:0000077"
"644","LOC_Os01g06430","basal tiller number","TO:0001004"
"645","LOC_Os01g06440","plant morphology trait","TO:0000017"
"646","LOC_Os01g06440","plant structure morphology trait","TO:0000839"
"647","LOC_Os01g06440","collective plant structure morphology trait","TO:0000840"
"648","LOC_Os01g06440","collective plant organ structure morphology trait","TO:0000842"
"649","LOC_Os01g06440","shoot system morphology trait","TO:0000077"
"650","LOC_Os01g06440","basal tiller number","TO:0001004"
"651","LOC_Os01g06450","plant morphology trait","TO:0000017"
"652","LOC_Os01g06450","plant structure morphology trait","TO:0000839"
"653","LOC_Os01g06450","collective plant structure morphology trait","TO:0000840"
"654","LOC_Os01g06450","collective plant organ structure morphology trait","TO:0000842"
"655","LOC_Os01g06450","shoot system morphology trait","TO:0000077"
"656","LOC_Os01g06450","basal tiller number","TO:0001004"
"657","LOC_Os01g06454","plant morphology trait","TO:0000017"
"658","LOC_Os01g06454","plant structure morphology trait","TO:0000839"
"659","LOC_Os01g06454","collective plant structure morphology trait","TO:0000840"
"660","LOC_Os01g06454","collective plant organ structure morphology trait","TO:0000842"
"661","LOC_Os01g06454","shoot system morphology trait","TO:0000077"
"662","LOC_Os01g06454","basal tiller number","TO:0001004"
"663","LOC_Os01g06460","plant morphology trait","TO:0000017"
"664","LOC_Os01g06460","plant structure morphology trait","TO:0000839"
"665","LOC_Os01g06460","collective plant structure morphology trait","TO:0000840"
"666","LOC_Os01g06460","collective plant organ structure morphology trait","TO:0000842"
"667","LOC_Os01g06460","shoot system morphology trait","TO:0000077"
"668","LOC_Os01g06460","basal tiller number","TO:0001004"
"669","LOC_Os01g06470","plant morphology trait","TO:0000017"
"670","LOC_Os01g06470","plant structure morphology trait","TO:0000839"
"671","LOC_Os01g06470","collective plant structure morphology trait","TO:0000840"
"672","LOC_Os01g06470","collective plant organ structure morphology trait","TO:0000842"
"673","LOC_Os01g06470","shoot system morphology trait","TO:0000077"
"674","LOC_Os01g06470","basal tiller number","TO:0001004"
"675","LOC_Os01g06370","yield trait","TO:0000371"
"676","LOC_Os01g06370","shoot system yield trait","TO:0000327"
"677","LOC_Os01g06370","fruit yield trait","TO:0000871"
"678","LOC_Os01g06370","grain yield trait","TO:0000396"
"679","LOC_Os01g06370","grain number","TO:0002759"
"680","LOC_Os01g06370","filled grain percentage","TO:0000448"
"681","LOC_Os01g06380","yield trait","TO:0000371"
"682","LOC_Os01g06380","shoot system yield trait","TO:0000327"
"683","LOC_Os01g06380","fruit yield trait","TO:0000871"
"684","LOC_Os01g06380","grain yield trait","TO:0000396"
"685","LOC_Os01g06380","grain number","TO:0002759"
"686","LOC_Os01g06380","filled grain percentage","TO:0000448"
"687","LOC_Os01g06390","yield trait","TO:0000371"
"688","LOC_Os01g06390","shoot system yield trait","TO:0000327"
"689","LOC_Os01g06390","fruit yield trait","TO:0000871"
"690","LOC_Os01g06390","grain yield trait","TO:0000396"
"691","LOC_Os01g06390","grain number","TO:0002759"
"692","LOC_Os01g06390","filled grain percentage","TO:0000448"
"693","LOC_Os01g06400","yield trait","TO:0000371"
"694","LOC_Os01g06400","shoot system yield trait","TO:0000327"
